0,1
1,1
2,212
3,1155
4,1155
5,1155
6,1155
7,1155
8,1155
9,1155
10,1155
11,1155
12,1155
13,1155
14,1155
15,1155
16,1155
17,1155
18,1155
19,1155
20,1155
21,1155
22,1155
23,1155
24,1155
25,1155
26,1155
27,1155
28,1155
29,1155
30,1155
31,1155
32,1155
33,1155
34,1155
35,1155
36,1155
37,1155
38,1155
39,1155
40,1155
41,1155
42,1155
43,1155
44,1155
45,1155
46,1155
47,1155
48,1155
49,1155
50,1155
51,1155
52,1155
53,1155
54,1155
55,1155
56,1155
57,1155
58,1155
59,1155
60,1155
61,1155
62,1155
63,1155
64,1155
65,1155
66,1155
67,1155
68,1155
69,1155
70,1155
71,1155
72,1155
73,1155
74,1155
75,1155
76,1155
77,1155
78,1155
79,1155
80,1155
81,1155
82,1155
83,1155
84,1155
85,1155
86,1155
87,1155
88,1155
89,1155
90,1155
91,1155
92,1155
93,1155
94,1155
95,1155
96,1155
97,1155
98,1155
99,1155
100,1155
101,1155
102,1155
103,1155
104,1155
105,1155
106,1155
107,1155
108,1155
109,1155
110,1155
111,1155
112,1155
113,1155
114,1155
115,1155
116,1155
117,1155
118,1155
119,1155
120,1155
121,1155
122,1155
123,1155
124,1155
125,1155
126,1155
127,1155
128,1155
129,1155
130,1155
131,1155
132,1155
133,1155
134,1155
135,1155
136,1155
137,1155
138,1155
139,1155
140,1155
141,1155
142,1155
143,1155
144,1155
145,1155
146,1155
147,1155
148,1155
149,1155
150,1155
151,1155
152,1155
153,1155
154,1155
155,1155
156,1155
157,1155
158,1155
159,1155
160,1155
161,1155
162,1155
163,1155
164,1155
165,1155
166,1155
167,1155
168,1155
169,1155
170,1155
171,1155
172,1155
173,1155
174,1155
175,1155
176,1155
177,1155
178,1155
179,1155
180,1155
181,1155
182,1155
183,1155
184,1155
185,1155
186,1155
187,1155
188,1155
189,1155
190,1155
191,1155
192,1155
193,1155
194,1155
195,1155
196,1155
197,1155
198,1155
199,1155
200,1155
201,1155
202,1155
203,1155
204,1155
205,1155
206,1155
207,1155
208,1155
209,1155
210,1155
211,1155
212,1155
213,1155
214,1155
215,1155
216,1155
217,1155
218,1155
219,1155
220,1155
221,1155
222,1155
223,1155
224,1155
225,1155
226,1155
227,1155
228,1155
229,1155
230,1155
231,1155
232,1155
233,1155
234,1155
235,1155
236,1155
237,1155
238,1155
239,1155
240,1155
241,1155
242,1155
243,1155
244,1155
245,1155
246,1155
247,1155
248,1155
249,1155
250,1155
251,1155
252,1155
253,1155
254,1155
255,1155
256,1155
257,1155
258,1155
259,1155
260,1155
261,1155
262,1155
263,1155
264,1155
265,1155
266,1155
267,1155
268,1155
269,1155
270,1155
271,1155
272,1155
273,1155
274,1155
275,1155
276,1155
277,1155
278,1155
279,1155
280,1155
281,1155
282,1155
283,1155
284,1155
285,1155
286,1155
287,1155
288,1155
289,1155
290,1155
291,1155
292,1155
293,1155
294,1155
295,1155
296,1155
297,1155
298,1155
299,1155
300,1155
301,1155
302,1155
303,1155
304,1155
305,1155
306,1155
307,1155
308,1155
309,1155
310,1155
311,1155
312,1155
313,1155
314,1155
315,1155
316,1966
317,1966
318,1966
319,1966
320,1968
321,1968
322,1968
323,1968
324,1968
325,1968
326,1970
327,1970
328,1970
329,1974
330,1974
331,1975
332,1980
333,1980
334,1980
335,1980
336,1980
337,1980
338,1980
339,1980
340,1982
341,1982
342,1985
343,1985
344,1985
345,1991
346,1991
347,1997
348,1997
349,1997
350,1997
351,1997
352,2028
353,2033
354,2033
355,2039
356,2039
357,2039
358,2046
359,2046
360,2049
361,2049
362,2049
363,2049
364,2058
365,2058
366,2058
367,2058
368,2061
369,2067
370,2085
371,2085
372,2092
373,2092
374,2092
375,2092
376,2104
377,2137
378,2137
379,2138
380,2138
381,2154
382,2154
383,2173
384,2173
385,2173
386,2173
387,2173
388,2174
389,2175
390,2175
391,2176
392,2176
393,2176
394,2176
395,2176
396,2176
397,2177
398,2177
399,2182
400,2182
401,2182
402,2182
403,2182
404,2186
405,2186
406,2186
407,2186
408,2186
409,2186
410,2186
411,2187
412,2187
413,2187
414,2188
415,2188
416,2209
417,2209
418,2216
419,2216
420,2216
421,2223
422,2235
423,2235
424,2235
425,2248
426,2248
427,2251
428,2251
429,2251
430,2251
431,2251
432,2251
433,2251
434,2251
435,2251
436,2254
437,2254
438,2254
439,2254
440,2275
441,2275
442,2299
443,2305
444,2305
445,2307
446,2307
447,2308
448,2308
449,2308
450,2311
451,2311
452,2311
453,2311
454,2326
455,2342
456,2342
457,2342
458,2344
459,2344
460,2344
461,2352
462,2352
463,2355
464,2356
465,2356
466,2364
467,2364
468,2364
469,2364
470,2364
471,2368
472,2382
473,2382
474,2382
475,2393
476,2401
477,2415
478,2415
479,2419
480,2419
481,2419
482,2419
483,2419
484,2419
485,2419
486,2422
487,2422
488,2422
489,2422
490,2422
491,2429
492,2432
493,2432
494,2435
495,2449
496,2449
497,2449
498,2450
499,2453
500,2453
501,2453
502,2455
503,2455
504,2455
505,2455
506,2455
507,2469
508,2469
509,2469
510,2469
511,2469
512,2469
513,2469
514,2469
515,2469
516,2469
517,2469
518,2469
519,2469
520,2469
521,2469
522,2469
523,2469
524,2469
525,2469
526,2469
527,2469
528,2469
529,2469
530,2469
531,2469
532,2469
533,2469
534,2469
535,2469
536,2469
537,2469
538,2469
539,2469
540,2469
541,2469
542,2469
543,2469
544,2469
545,2469
546,2469
547,2469
548,2469
549,2469
550,2481
551,2481
552,2484
553,2489
554,2489
555,2491
556,2491
557,2502
558,2502
559,2502
560,2502
561,2531
562,2554
563,2560
564,2560
565,2560
566,2560
567,2560
568,2560
569,2560
570,2560
571,2560
572,2573
573,2592
574,2613
575,2614
576,2614
577,2614
578,2616
579,2618
580,2618
581,2618
582,2634
583,2634
584,2634
585,2634
586,2637
587,2644
588,2657
589,2658
590,2658
591,2664
592,2664
593,2664
594,2664
595,2664
596,2664
597,2664
598,2692
599,2718
600,2718
601,2719
602,2719
603,2719
604,2723
605,2723
606,2723
607,2725
608,2726
609,2726
610,2744
611,2744
612,2744
613,2747
614,2754
615,2762
616,2769
617,2769
618,2769
619,2776
620,2776
621,2776
622,2776
623,2792
624,2799
625,2803
626,2803
627,2806
628,2812
629,2812
630,2816
631,2816
632,2816
633,2821
634,2843
635,2843
636,2843
637,2847
638,2847
639,2853
640,2853
641,2873
642,2873
643,2873
644,2878
645,2878
646,2878
647,2880
648,2895
649,2895
650,2900
651,2900
