0,1
1,1
2,1
3,1
4,1
5,1
6,1
7,1
8,1
9,1
10,1
11,1
12,1
13,1
14,1
15,1
16,1
17,1
18,1
19,21
20,21
21,21
22,21
23,21
24,21
25,21
26,21
27,48
28,48
29,48
30,55
31,55
32,55
33,66
34,66
35,67
36,67
37,67
38,67
39,67
40,67
41,67
42,67
43,67
44,68
45,68
46,68
47,68
48,68
49,84
50,84
51,84
52,84
53,85
54,85
55,109
56,128
57,128
58,128
59,128
60,134
61,134
62,134
63,134
64,152
65,152
66,152
67,152
68,152
69,152
70,152
71,152
72,162
73,162
74,162
75,162
76,162
77,162
78,162
79,162
80,218
81,218
82,218
83,218
84,240
85,240
86,240
87,240
88,240
89,240
90,240
91,240
92,240
93,240
94,240
95,240
96,240
97,240
98,240
99,267
100,267
101,267
102,267
103,267
104,267
105,267
106,267
107,341
108,341
109,341
110,341
111,387
112,387
113,387
114,398
115,398
116,398
117,398
118,398
119,466
120,466
121,466
122,466
123,552
124,552
125,552
126,552
127,641
128,641
129,641
130,734
131,734
132,734
133,734
134,811
135,811
136,811
137,811
138,811
139,811
140,869
141,869
142,869
143,869
144,869
145,929
146,929
147,929
148,1141
149,1141
150,1141
151,1209
152,1209
153,1307
154,1307
155,1307
156,1307
157,1378
158,1378
159,1378
160,1378
161,1656
162,1656
163,1656
164,1656
165,1681
166,1681
167,1681
168,1681
169,1681
170,1978
171,1978
172,1978
173,1978
174,1978
175,3531
176,3531
177,3716
178,3716
179,3716
180,3716
181,3716
182,3716
183,3716
184,3716
185,3716
186,3716
187,3716
188,3716
189,2
190,29
191,29
192,29
193,29
194,29
195,29
196,29
197,3
198,3
199,3
200,252
201,252
202,252
203,252
204,252
205,252
206,252
207,252
208,252
209,661
210,661
211,661
212,661
213,2385
214,2385
215,4
216,4
217,4
218,4
219,4
220,4
221,5
222,5
223,5
224,5
225,5
226,5
227,5
228,8
229,8
230,8
231,8
232,8
233,14
234,14
235,14
236,14
237,14
238,177
239,177
240,177
241,177
242,177
243,177
244,177
245,177
246,177
247,205
248,205
249,205
250,205
251,205
252,216
253,216
254,216
255,216
256,216
257,224
258,224
259,224
260,224
261,224
262,224
263,331
264,331
265,331
266,331
267,331
268,331
269,362
270,362
271,362
272,362
273,362
274,362
275,363
276,363
277,363
278,492
279,492
280,492
281,492
282,492
283,492
284,697
285,697
286,697
287,697
288,697
289,697
290,697
291,697
292,697
293,697
294,697
295,722
296,722
297,722
298,722
299,836
300,836
301,836
302,836
303,836
304,992
305,992
306,992
307,992
308,992
309,992
310,992
311,1179
312,1179
313,1179
314,1236
315,1236
316,1236
317,1236
318,1236
319,1236
320,1236
321,1236
322,1236
323,1236
324,1406
325,1406
326,1406
327,1577
328,2689
329,2689
330,2689
331,2689
332,2689
333,2689
334,2689
335,2689
336,2976
337,2976
338,2976
339,3330
340,3330
341,3330
342,3330
343,3432
344,3432
345,3664
346,3664
347,3664
348,3664
349,3664
350,3664
351,3664
352,3664
353,12
354,12
355,12
356,12
357,12
358,12
359,20
360,20
361,20
362,20
363,20
364,20
365,20
366,32
367,32
368,32
369,32
370,32
371,32
372,32
373,33
374,33
375,41
376,42
377,42
378,42
379,42
380,42
381,42
382,75
383,75
384,94
385,94
386,94
387,94
388,94
389,94
390,96
391,96
392,96
393,96
394,96
395,96
396,120
397,120
398,129
399,129
400,129
401,129
402,146
403,212
404,212
405,238
406,260
407,260
408,260
409,265
410,265
411,265
412,338
413,338
414,338
415,343
416,343
417,345
418,345
419,444
420,444
421,454
422,454
423,538
424,538
425,582
426,582
427,582
428,582
429,582
430,582
431,582
432,582
433,603
434,654
435,654
436,654
437,654
438,654
439,654
440,654
441,687
442,700
443,700
444,700
445,700
446,700
447,700
448,701
449,701
450,701
451,715
452,715
453,715
454,715
455,715
456,715
457,762
458,762
459,762
460,762
461,762
462,762
463,764
464,771
465,771
466,807
467,807
468,827
469,827
470,976
471,976
472,976
473,976
474,994
475,994
476,994
477,994
478,1093
479,1093
480,1093
481,1223
482,1223
483,1486
484,1486
485,1486
486,1486
487,1486
488,1486
489,1764
490,1764
491,1764
492,1788
493,1788
494,1874
495,1874
496,1874
497,1874
498,1874
499,1971
500,1971
501,1971
502,1971
503,1971
504,1971
505,1971
506,1971
507,2743
508,2743
509,2743
510,2743
511,2802
512,2802
513,2802
514,2802
515,2802
516,2802
517,3048
518,3048
519,3048
520,3048
521,3188
522,3188
523,3458
524,3458
525,3458
526,3458
527,3458
528,3458
529,3458
530,3458
531,3521
532,3521
533,3521
534,3521
535,3521
536,3521
537,3699
538,6
539,542
540,542
541,7
542,7
543,7
544,7
545,7
546,7
547,7
548,7
549,51
550,51
551,51
552,51
553,51
554,51
555,52
556,58
557,58
558,58
559,58
560,58
561,58
562,58
563,58
564,58
565,58
566,71
567,71
568,71
569,71
570,100
571,100
572,100
573,107
574,107
575,151
576,151
577,151
578,151
579,151
580,151
581,151
582,184
583,184
584,184
585,184
586,184
587,186
588,186
589,186
590,186
591,214
592,285
593,285
594,285
595,285
596,329
597,329
598,329
599,393
600,393
601,393
602,393
603,426
604,426
605,426
606,426
607,426
608,426
609,426
610,426
611,426
612,426
613,443
614,443
615,443
616,443
617,443
618,443
619,443
620,673
621,673
622,673
623,673
624,673
625,673
626,810
627,810
628,810
629,810
630,1258
631,1258
632,1258
633,1520
634,1520
635,1520
636,1901
637,2596
638,2596
639,3715
640,3715
641,3715
642,3715
643,3715
644,3715
645,9
646,9
647,9
648,9
649,9
650,9
651,9
652,9
653,9
654,9
655,9
656,9
657,18
658,18
659,18
660,18
661,18
662,18
663,18
664,18
665,18
666,18
667,18
668,18
669,18
670,18
671,18
672,18
673,18
674,18
675,30
676,30
677,39
678,39
679,39
680,39
681,53
682,53
683,53
684,53
685,53
686,53
687,53
688,98
689,98
690,98
691,98
692,98
693,98
694,98
695,122
696,122
697,122
698,122
699,122
700,122
701,122
702,122
703,122
704,122
705,122
706,122
707,122
708,122
709,122
710,157
711,157
712,160
713,185
714,185
715,185
716,185
717,185
718,185
719,232
720,232
721,241
722,241
723,287
724,287
725,287
726,287
727,668
728,668
729,782
730,782
731,782
732,782
733,782
734,782
735,782
736,784
737,784
738,915
739,1840
740,1840
741,2025
742,2025
743,2025
744,2025
745,2025
746,3522
747,3522
748,3522
749,3522
750,3522
751,3522
752,3522
753,3522
754,3522
755,3522
756,3522
757,3522
758,3522
759,3522
760,3522
761,3522
762,3522
763,3522
764,3522
765,3522
766,3522
