0,1
1,4436
2,4436
3,4436
4,4436
5,4436
6,4436
7,4436
8,4436
9,4436
10,4436
11,4436
12,2
13,3379
14,3379
15,3
16,3
17,3
18,3
19,18
20,18
21,18
22,18
23,18
24,582
25,582
26,582
27,1634
28,1634
29,1634
30,1634
31,1634
32,1634
33,1634
34,1634
35,1634
36,1634
37,1634
38,1634
39,1634
40,5330
41,5330
42,4
43,4
44,4
45,5
46,5
47,5
48,5
49,5
50,5
51,5
52,5
53,5
54,11
55,11
56,11
57,11
58,23
59,23
60,23
61,23
62,50
63,50
64,50
65,285
66,285
67,285
68,285
69,1479
70,1479
71,1479
72,15
73,24
74,51
75,51
76,51
77,51
78,51
79,51
80,60
81,64
82,64
83,64
84,64
85,171
86,171
87,171
88,171
89,425
90,425
91,497
92,497
93,529
94,529
95,529
96,606
97,1998
98,1998
99,1998
100,1998
101,2377
102,2377
103,2377
104,2377
105,2377
106,2377
107,2587
108,2587
109,2823
110,2823
111,2823
112,3264
113,3264
114,3432
115,3432
116,3432
117,3432
118,4084
119,4084
120,4231
121,4231
122,4558
123,4589
124,5774
125,5774
126,5774
127,6
128,6
129,6
130,6
131,99
132,2683
133,2683
134,2683
135,2683
136,4317
137,4737
138,4737
139,4737
140,4737
141,4737
142,4737
143,4737
144,5366
145,7
146,7
147,7
148,39
149,39
150,39
151,39
152,39
153,39
154,146
155,146
156,5014
157,5014
158,8
159,36
160,36
161,36
162,9
163,9
164,156
165,3280
166,3280
167,4504
168,4504
169,10
170,10
171,10
172,10
173,48
174,48
175,405
176,405
177,1012
178,1012
179,1012
180,4946
181,4946
182,4946
183,159
184,159
185,159
186,159
187,2111
188,2111
189,5252
190,5252
191,5252
192,5252
193,5252
194,12
195,12
196,13
197,13
198,440
199,440
200,440
201,72
202,14
203,2735
204,2735
205,1024
206,1024
207,1024
208,1916
209,1916
210,2057
211,2222
212,16
213,29
214,29
215,29
216,29
217,29
218,900
219,2639
220,17
221,17
222,17
223,17
224,17
225,17
226,45
227,45
228,45
229,45
230,45
231,1528
232,1528
233,1528
234,1528
235,1528
236,1528
237,1578
238,1811
239,1811
240,1811
241,1892
242,1892
243,1892
244,2082
245,3033
246,3033
247,3033
248,3033
249,3033
250,3033
251,3033
252,3033
253,3033
254,47
255,47
256,47
257,47
258,47
259,65
260,65
261,65
262,84
263,84
264,618
265,1525
266,3660
267,3660
268,5690
269,5690
270,19
271,19
272,1853
273,1853
274,1853
275,1853
276,1853
277,1853
278,1853
279,4238
280,4238
281,20
282,20
283,951
284,951
285,951
286,951
287,1592
288,1592
289,3205
290,3205
291,5072
292,5072
293,21
294,3150
295,3150
296,3150
297,3150
298,3150
299,3150
300,3150
301,22
302,22
303,22
304,22
305,22
306,22
307,22
308,81
309,81
310,81
311,1314
312,1314
313,1607
314,1607
315,1607
316,2168
317,2168
318,2168
319,2638
320,2638
321,3112
322,3112
323,3112
324,5826
325,5826
326,38
327,38
328,38
329,38
330,38
331,38
332,38
333,38
334,38
335,38
336,38
337,38
338,38
339,38
340,38
341,38
342,41
343,41
344,41
345,1982
346,1982
347,1982
348,2132
349,25
350,25
351,25
352,25
353,137
354,137
355,137
356,137
357,170
