id1,id2
1,19
1,76
2,7
2,19
2,83
3,123
3,311
3,687
3,990
3,1580
3,1792
3,9025
3,10019
4,6
4,7
4,9
4,49
4,50
4,60
4,203
5,50
7,58
7,99
8,83
8,760
8,770
10,125
10,190
10,1401
10,3065
11,413
11,1193
11,3428
11,5319
12,203
13,15
14,19
15,16
15,17
15,33
15,74
15,78
15,105
15,129
15,156
15,317
15,442
15,455
15,465
15,504
15,508
15,685
15,858
15,1084
15,1459
15,1763
15,1796
15,1944
15,2155
15,4196
15,4571
15,4868
15,5868
15,6049
15,6482
16,24
16,123
16,606
16,1288
16,2219
16,5953
17,37
17,74
17,129
17,182
17,185
17,198
17,308
17,329
17,415
17,606
17,1456
18,304
18,467
18,477
18,1333
19,49
19,50
20,21
20,185
20,231
20,285
20,519
20,606
20,2533
20,4171
21,35
21,37
21,51
21,58
21,64
21,65
21,70
21,74
21,81
21,88
21,95
21,101
21,110
21,116
21,119
21,126
21,129
21,145
21,152
21,161
21,177
21,182
21,185
21,193
21,198
21,200
21,226
21,295
21,317
21,329
21,444
21,447
21,487
21,542
21,564
21,566
21,606
21,612
21,694
21,711
21,728
21,806
21,1190
21,1228
21,1383
21,1434
21,1459
21,1506
21,1867
21,1931
21,1944
21,2503
21,2527
21,2533
21,2603
21,2740
21,3150
21,3541
21,3934
21,4055
21,4058
21,4088
21,4171
21,4196
21,4268
21,4691
21,4786
21,5371
21,5392
21,5427
21,5880
21,5953
21,6202
21,6208
21,6618
21,6770
21,8011
22,197
22,240
22,298
22,747
22,820
22,4309
23,29
23,37
23,75
23,101
23,116
23,182
23,193
23,295
23,694
23,989
24,42
24,58
24,74
24,136
24,273
24,476
24,576
24,606
24,777
24,1459
24,1796
24,1851
24,1951
24,2533
24,2851
24,4571
24,6538
25,195
25,919
25,3241
25,4174
26,37
26,65
26,148
26,226
26,231
26,251
26,268
26,295
26,447
26,558
26,606
26,616
26,1378
26,1383
26,1456
26,1580
26,1700
26,1796
26,1905
26,2617
26,3541
26,4171
26,4196
26,4362
26,4428
26,5067
26,8764
27,1185
27,1973
27,2875
27,4375
27,4697
27,4945
27,6057
27,9029
27,10127
28,221
28,1315
28,3833
29,37
29,46
29,58
29,64
29,65
29,70
29,73
29,75
29,78
29,95
29,101
29,108
29,145
29,182
29,185
29,193
29,215
29,221
29,235
29,295
29,311
29,447
29,465
29,489
29,504
29,508
29,528
29,566
29,598
29,832
29,989
29,1006
29,1037
29,1136
29,1550
29,1867
29,1931
29,2256
29,2446
29,2503
29,2533
29,3150
29,3486
29,3541
29,3608
29,3783
29,4058
29,4171
29,4786
29,4840
29,5868
29,5880
29,6139
29,6370
29,6770
29,7137
29,7843
29,9515
30,203
31,295
31,836
31,1228
31,1931
31,5331
31,5953
32,47
32,185
32,280
32,295
32,321
32,359
32,392
32,728
32,1233
32,1455
32,1506
32,1600
32,1667
32,1867
32,1944
32,2257
32,2297
32,2642
32,3158
32,3164
32,3663
32,4020
32,4871
32,4903
32,6294
32,7413
32,7720
32,7856
32,9026
33,448
33,663
33,1202
33,7731
34,196
34,465
34,1587
34,2202
34,3245
35,290
35,295
35,1434
35,1506
36,70
36,185
36,196
36,606
37,65
37,70
37,81
37,101
37,148
37,161
37,182
37,185
37,193
37,231
37,283
37,295
37,311
37,385
37,415
37,447
37,504
37,566
37,606
37,694
37,717
37,832
37,930
37,989
37,1032
37,1223
37,1228
37,1434
37,1511
37,1626
37,1796
37,1931
37,2503
37,2533
37,3541
37,3657
37,3701
37,3757
37,3934
37,4058
37,4196
37,4786
37,5525
37,5953
37,6208
37,6713
37,6770
38,58
39,404
39,1024
39,2392
39,3409
39,3964
39,10060
40,2791
40,4722
41,4362
42,711
42,2527
42,8380
43,2359
43,3673
43,4155
43,5531
44,2754
45,324
45,431
45,1313
45,1861
45,2936
45,3229
45,3722
45,3747
45,4759
45,4914
45,5041
45,5592
45,5618
45,5765
45,5846
45,6917
45,7963
45,8278
45,8445
45,9398
46,2531
46,3079
46,4691
46,5472
47,56
47,62
47,152
47,182
47,185
47,199
47,213
47,226
47,232
47,329
47,606
47,694
47,1266
47,1378
47,1459
47,1944
47,3701
47,4196
47,6538
48,7732
51,63
51,317
52,198
53,731
53,6062
54,144
54,342
54,474
54,2527
54,3243
54,3936
54,4864
54,9609
55,90
55,1459
55,1905
56,90
56,1349
56,1672
56,2503
56,5822
56,7284
56,8123
56,9832
57,104
58,70
58,81
58,93
58,101
58,129
58,204
58,207
58,235
58,273
58,276
58,295
58,576
58,606
58,648
58,1676
58,1979
58,2054
58,2227
58,2503
58,2527
58,2533
58,2540
58,2851
58,4256
58,6070
58,10185
59,62
59,75
59,101
59,294
59,505
59,549
59,558
59,606
59,858
59,1301
59,3263
59,4171
59,4362
59,6442
59,6867
59,8553
59,10189
61,90
61,227
61,4348
62,95
62,108
62,558
62,694
62,1456
62,1867
62,4196
62,4362
63,89
64,65
64,75
64,81
64,108
64,715
64,1676
64,2256
64,3486
64,3732
64,6968
64,8604
64,8764
65,67
65,70
65,81
65,87
65,94
65,95
65,114
65,116
65,124
65,129
65,145
65,152
65,182
65,185
65,202
65,276
65,283
65,295
65,329
65,423
65,444
65,447
65,505
65,508
65,566
65,606
65,612
65,694
65,832
65,1148
65,1223
65,1277
65,1383
65,1514
65,1931
65,2256
65,2460
65,2503
65,2527
65,2533
65,2740
65,2851
65,3079
65,3214
65,3732
65,3762
65,3934
65,4171
65,5880
65,5953
65,6770
65,6867
65,7399
65,7714
66,185
66,1208
67,8011
68,506
69,197
69,242
69,747
70,125
70,129
70,130
70,142
70,185
70,225
70,487
70,606
70,694
70,1723
70,1851
70,2503
70,3657
70,4268
70,4436
70,7432
71,1042
71,1783
71,2621
71,3358
71,3456
71,3601
71,4600
71,5800
71,6739
71,7247
71,7334
71,8520
72,1048
72,3951
72,5508
73,101
73,126
73,130
73,139
73,205
73,235
73,388
73,476
73,508
73,682
73,789
73,983
73,1259
73,1261
73,1315
73,1335
73,1368
73,1456
73,1796
73,1935
73,2347
73,2350
73,2515
73,2540
73,3323
73,3328
73,3543
73,3812
73,4524
73,6208
73,6643
73,6718
73,9256
74,90
74,234
74,388
74,1951
74,4020
74,5964
74,6966
75,97
75,108
75,145
75,465
75,558
75,698
75,989
75,1002
75,1851
75,2542
75,3541
75,4786
77,776
77,2449
77,4457
78,81
78,130
78,231
78,447
78,606
78,989
78,1804
